quote,class,good_or_bad
الرجل المستعجل يبحث عن الباب ويمر من أمامه.,التسرعُ والتهورُ والعجلةُ,0
لم تُبنَ روما في يوم واحد.,التسرعُ والتهورُ والعجلةُ,0
خير لك أن تصل متأخرًا من أن لا تصل أبدًا.,التسرعُ والتهورُ والعجلةُ,0
الذين يتقدمون باندفاع كبير يتراجعون بسرعة أكبر.,التسرعُ والتهورُ والعجلةُ,0
ما قُرن شيء إلى شيء أفضل من إخلاص إلى تقوى، ومن حلم إلى علم، ومن صدق إلى عمل، فهي زينة الأخلاق ومنبت الفضائل.,التسرعُ والتهورُ والعجلةُ,0
حب بلا إخلاص بناء بلا أساس.,التسرعُ والتهورُ والعجلةُ,0
إنّ في القلب شعث: لا يلمه إلا الإقبال على الله، وعليه وحشة: لا يزيلها إلا الأنس به في خلوته، وفيه حزن: لا يُذهبه إلا السرور بمعرفته وصدق معاملته، وفيه قلق: لا يُسكنه إلا الاجتماع عليه والفرار منه إليه، وفيه نيران حسرات: لا يطفئها إلا الرضا بأمره ونهيه وقضائه ومعانقة الصبر على ذلك إلى وقت لقائه، وفيه طلب شديد: لا يقف دون أن يكون هو وحده المطلوب، وفيه فاقة: لا يسدها إلا محبته ودوام ذكره والإخلاص له، ولو أعطى الدنيا، وما فيها لم تسد تلك الفاقة أبدًا.,التسرعُ والتهورُ والعجلةُ,0
لا يجتمع الإخلاص في القلب، ومحبة المدح والثناء.,التسرعُ والتهورُ والعجلةُ,0
العمل بغير إخلاص ولا اقتداء كالمسافر يملأ جرابه رملًا يثقله ولا ينفعه.,التسرعُ والتهورُ والعجلةُ,0
إّنما تنجح الفكرة إذا قوى الإيمان بها، وتوفّر الإخلاص في سبيلها، وازدادت الحماسة لها، ووجد الاستعداد.,التسرعُ والتهورُ والعجلةُ,0
فضل الأصالة ليس في الجدة، بل في الإخلاص.,التسرعُ والتهورُ والعجلةُ,0
يحتوي التاريخ على أمثلة عن إخلاص الكلاب أكثر مما فيه من أمثلة عن إخلاص الأصدقاء.,التسرعُ والتهورُ والعجلةُ,0
فإنّي قرأت كتبًا في تعريف الجمال كثيرة، فلم أجد أجمل من تعريف طاغور: إنّ الجمال هو الإخلاص.,التسرعُ والتهورُ والعجلةُ,0
الصدق، والإخلاص، البساطة والتواضع، والكرم، وغياب الغرور، والقدرة على خدمة الآخرين – وهي صفات في متناول كل نفس هي الأسس الحقيقية لحياتنا الروحية.,التسرعُ والتهورُ والعجلةُ,0
أفضل ما تهبه في حياتك: العفو عن عدوك والصبر على خصمك والإخلاص لصديقك، والقدوة الحسنة لطفلك والإحسان لوالديك، والاحترام لنفسك والمحبة لجميع الناس.,التسرعُ والتهورُ والعجلةُ,0
إنّ فترات القوة والمنعة في التاريخ الإسلامي إنما ولدت حين تزاوج عنصران: الإخلاص في الإرادة، والصواب في التفكير والعمل، فإنّ غاب أحدهما عن الآخر، فلا فائدة من الجهود التي تُبذل والتضحيات التي تُقدم.,التسرعُ والتهورُ والعجلةُ,0
إنّ خدمة الإسلام تحتاج إلى رجل يجمع بين عنصرين لا يُغني أحدهما عن الآخر، الأول: الإخلاص العميق لله، والثاني: الذكاء العميق والفهم الناضج في رؤية الأشياء على طبيعتها.,التسرعُ والتهورُ والعجلةُ,0
إنّ القلب الخرب يجعل من العلم سلاحًا للفساد، (وما تفرقوا إلا من بعد ما جاءهم العلم بغيًا بينهم)، فانظر إلى ضراوة العلم عندما يفقد الإخلاص لله والرفق بالعباد، كيف يُثير التفرقة، ويقطع ما أمر الله به أن يُوصل.,التسرعُ والتهورُ والعجلةُ,0
الإخلاص سبعة أعشار النجاح في العمل.,التسرعُ والتهورُ والعجلةُ,0
كل الذنوب فإنّ الله يغفرها، إن شبع المرء إخلاص وإيمان، وكل كسر فإن الله يجبره، وما لكسر قناة الدين جبران.,التسرعُ والتهورُ والعجلةُ,0
ثلاثة لا يُغل عليهم قلب المؤمن: إخلاص العمل، والنصيحة لولي الأمر، ولزوم الجماعة، فإن دعوتهم تُحيط من ورائه.,التسرعُ والتهورُ والعجلةُ,0
أوصاني ربي بسبع: الإخلاص في السر والعلانية، وأن أعفو عمن ظلمني، وأُعطي من حرمني، وأصل من قطعني، وأن يكون صمتي فكرًا، ونطقي ذكرًا، ونظري عبرة.,التسرعُ والتهورُ والعجلةُ,0
عليك بالإخلاص.,التسرعُ والتهورُ والعجلةُ,0
أخلص تنل.,التسرعُ والتهورُ والعجلةُ,0
ثقي بعيني، فلو آنست من بصري خيانةً لك لم يصحبني البصر، هواك ستر علي قلبي أقيك به من كل أنثى لها يستحسن النظر.,التسرعُ والتهورُ والعجلةُ,0
كيف يستطيع الإخلاص من يغلبه هواه.,التسرعُ والتهورُ والعجلةُ,0
يا دمعة الإخلاص لا تنضبي... أنت بقايا العزة الضائعة... الحب والثورة قد جُمعا... فكوناك جمرة لاذعة... كم دمعة مثلك قد أهرقت من مقلة مقروحة جازعة (بعد أن قرأ خبرًا مفاده أنّ ضابطًا فلسطينيًا بكى ألما).,التسرعُ والتهورُ والعجلةُ,0
وهل الإخلاص هو إخلاص الجسد وحده أم هو إخلاص الفكر والقلب والروح.,التسرعُ والتهورُ والعجلةُ,0
في إخلاص ساعة نجاة الأبد، ولكن الإخلاص عزيز.,التسرعُ والتهورُ والعجلةُ,0
إنّ لله عبادًا عقلوا، فلما عقلوا عملوا، فلما عملوا أخلصوا، فاستدعاهما الإخلاص إلى أبواب البرِّ أجمع.,التسرعُ والتهورُ والعجلةُ,0
لأنّ النصح الذي لا إخلاص فيه هو بذر عقيم لا ينبت، وإن نبت كان رياءً كأصله.,التسرعُ والتهورُ والعجلةُ,0
الإخلاص لا يمر أبدًا من بوابة الملوك.,التسرعُ والتهورُ والعجلةُ,0
بالشكر تدوم النعم، وبالإخلاص تبقى الأمم، وبالمعاصي تبيد وتهلك.,التسرعُ والتهورُ والعجلةُ,0
إنّ الصلاة مع الرياء، أمست جريمة، وبعد ما فقدت روح الإخلاص باتت صورةً ميتةً لا خير فيها.,التسرعُ والتهورُ والعجلةُ,0
الرعد الذي لا ماء معه لا ينبت العشب، كذلك العمل الذي لا إخلاص فيه لا يُثمر الخير.,التسرعُ والتهورُ والعجلةُ,0
إنّك تجعل الإخلاص مستحيلًا ثم تبكي؛ لأنّك لا تجد الإخلاص ألستَ رجلًا مغفلًا؟,التسرعُ والتهورُ والعجلةُ,0
الإخلاص، الأمانة، ما عدت أفقه معنى لهذه الكلمات؛ لأنّ عقلي تسمم.,التسرعُ والتهورُ والعجلةُ,0
يجب أن لا نبكي على أصدقائنا، إنها رحمة أن نفقدهم بالموت ولا نفقدهم وهم أحياء.,التسرعُ والتهورُ والعجلةُ,0
موتٌ يسيرٌ معه رحمةٌ، خيرٌ من اليُسْرِ وطول البقاءِ، وقد بَلونا العيشَ أطواره، فما وجدنا فيه غيرَ الشقاءِ.,التسرعُ والتهورُ والعجلةُ,0
الرحمة خير من العدالة.,التسرعُ والتهورُ والعجلةُ,0
من الخطأ أن تكون الأمور الأكثر أهميةً تحت رحمة الأمور الأقل أهميةً.,التسرعُ والتهورُ والعجلةُ,0
البشر لن يجدوا أبرَّ بهم، ولا أحنى عليهم من الله عز وجل.,التسرعُ والتهورُ والعجلةُ,0
إذا أردت أن ترحم الناس، فابدأ برحمة كل شيء غير الإنسان أولًا.,التسرعُ والتهورُ والعجلةُ,0
لا تمشِ في الناس إلا رحمةً لهم، ولا تعاملهم إلا بإنصاف.,التسرعُ والتهورُ والعجلةُ,0
المدينة الفاضلة بالنسبة لنا غير التي حاول حكام سيراكوسا بناءها (مدينة أفلاطون)، أما طريقنا لها فهو قول الحق: العدل والرحمة.,التسرعُ والتهورُ والعجلةُ,0
لولا الألم لكان المرض راحةً تُحبب الكسل، ولولا المرض لافترست الصحة أجمل نوازع الرحمة في الإنسان، ولولا الصحة لما قام الإنسان بواجب ولا بادر إلى مكرمة، ولولا الواجبات والمكرمات لما كان لوجود الإنسان في هذه الحياة معنى.,التسرعُ والتهورُ والعجلةُ,0
من لديه شفقة يتذكر نفسه.,التسرعُ والتهورُ والعجلةُ,0
ارحم من دونك يرحمك من فوقك.,التسرعُ والتهورُ والعجلةُ,0
الرحمة في الله حياة.,التسرعُ والتهورُ والعجلةُ,0
إنّ لله مائة رحمة أنزل منها رحمة واحدة بين الجن والإنس والبهائم والهوام، فبها يتعاطفون، وبها يتراحمون، وبها تعطف الوحش على ولدها، وأخرّ الله تسعًا وتسعين رحمة يرحم بها عباده يوم القيامة.,التسرعُ والتهورُ والعجلةُ,0
ارحموا من في الأرض يرحمكم من في السماء.,التسرعُ والتهورُ والعجلةُ,0
إنّ الله يُعذب الذين يُعذبون الناس.,التسرعُ والتهورُ والعجلةُ,0
كيف ترجو أن تكونَ سعيدًا، ورأى فعلَكَ شقيِّ، فاسألِ الرحمةَ ربًا عظيمًا وسعتْ رحمتُهُ كلَّ شيء.,التسرعُ والتهورُ والعجلةُ,0
مكارم الأخلاق عشر: صدق اللسان، وصدق البأس، وإعطاء السائل، وحسن الخلق، والمكافأة بالصنائع، وصلة الرحم.,التسرعُ والتهورُ والعجلةُ,0
